domain,var,source_info,missing_rate,n_nonnull,year_min,year_max
WDI,SP.POP.0014.MA.ZS,"SeriesName=Population ages 0-14, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.0014.TO,"SeriesName=Population ages 0-14, total",0.14285714285714285,9720,2018,2023
WDI,SP.POP.0014.TO.ZS,SeriesName=Population ages 0-14 (% of total population),0.14285714285714285,9720,2018,2023
WDI,SP.POP.0509.FE.5Y,"SeriesName=Population ages 05-09, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.0509.MA.5Y,"SeriesName=Population ages 05-09, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.1014.FE.5Y,"SeriesName=Population ages 10-14, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.1014.MA.5Y,"SeriesName=Population ages 10-14, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.1519.FE.5Y,"SeriesName=Population ages 15-19, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.1519.MA.5Y,"SeriesName=Population ages 15-19, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.1564.FE.IN,"SeriesName=Population ages 15-64, female",0.14285714285714285,9720,2018,2023
WDI,SP.POP.1564.FE.ZS,"SeriesName=Population ages 15-64, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.1564.MA.IN,"SeriesName=Population ages 15-64, male",0.14285714285714285,9720,2018,2023
WDI,SP.POP.1564.MA.ZS,"SeriesName=Population ages 15-64, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.1564.TO,"SeriesName=Population ages 15-64, total",0.14285714285714285,9720,2018,2023
WDI,SP.POP.1564.TO.ZS,SeriesName=Population ages 15-64 (% of total population),0.14285714285714285,9720,2018,2023
WDI,SP.POP.2024.FE.5Y,"SeriesName=Population ages 20-24, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.2024.MA.5Y,"SeriesName=Population ages 20-24, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.2529.FE.5Y,"SeriesName=Population ages 25-29, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.2529.MA.5Y,"SeriesName=Population ages 25-29, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.3034.FE.5Y,"SeriesName=Population ages 30-34, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.3034.MA.5Y,"SeriesName=Population ages 30-34, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.3539.FE.5Y,"SeriesName=Population ages 35-39, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.3539.MA.5Y,"SeriesName=Population ages 35-39, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.4044.FE.5Y,"SeriesName=Population ages 40-44, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.4044.MA.5Y,"SeriesName=Population ages 40-44, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.4549.FE.5Y,"SeriesName=Population ages 45-49, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.4549.MA.5Y,"SeriesName=Population ages 45-49, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.5054.FE.5Y,"SeriesName=Population ages 50-54, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.5054.MA.5Y,"SeriesName=Population ages 50-54, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.5559.FE.5Y,"SeriesName=Population ages 55-59, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.5559.MA.5Y,"SeriesName=Population ages 55-59, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.6064.FE.5Y,"SeriesName=Population ages 60-64, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.6064.MA.5Y,"SeriesName=Population ages 60-64, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.6569.FE.5Y,"SeriesName=Population ages 65-69, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.6569.MA.5Y,"SeriesName=Population ages 65-69, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.65UP.FE.IN,"SeriesName=Population ages 65 and above, female",0.14285714285714285,9720,2018,2023
WDI,SP.POP.65UP.FE.ZS,"SeriesName=Population ages 65 and above, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.65UP.MA.IN,"SeriesName=Population ages 65 and above, male",0.14285714285714285,9720,2018,2023
WDI,SP.POP.65UP.MA.ZS,"SeriesName=Population ages 65 and above, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.65UP.TO,"SeriesName=Population ages 65 and above, total",0.14285714285714285,9720,2018,2023
WDI,SP.POP.65UP.TO.ZS,SeriesName=Population ages 65 and above (% of total population),0.14285714285714285,9720,2018,2023
WDI,SP.POP.7074.FE.5Y,"SeriesName=Population ages 70-74, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.7074.MA.5Y,"SeriesName=Population ages 70-74, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.7579.FE.5Y,"SeriesName=Population ages 75-79, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.7579.MA.5Y,"SeriesName=Population ages 75-79, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.80UP.FE.5Y,"SeriesName=Population ages 80 and above, female (% of female population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.80UP.MA.5Y,"SeriesName=Population ages 80 and above, male (% of male population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.BRTH.MF,SeriesName=Sex ratio at birth (male births per female births),0.14285714285714285,9720,2018,2023
WDI,SP.POP.DPND,SeriesName=Age dependency ratio (% of working-age population),0.14285714285714285,9720,2018,2023
WDI,SP.POP.DPND.OL,"SeriesName=Age dependency ratio, old (% of working-age population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.DPND.YG,"SeriesName=Age dependency ratio, young (% of working-age population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.GROW,SeriesName=Population growth (annual %),0.14285714285714285,9720,2018,2023
WDI,SP.POP.TOTL,"SeriesName=Population, total",0.14285714285714285,9720,2018,2023
WDI,SP.POP.TOTL.FE.IN,"SeriesName=Population, female",0.14285714285714285,9720,2018,2023
WDI,SP.POP.TOTL.FE.ZS,"SeriesName=Population, female (% of total population)",0.14285714285714285,9720,2018,2023
WDI,SP.POP.TOTL.MA.IN,"SeriesName=Population, male",0.14285714285714285,9720,2018,2023
WDI,SP.POP.TOTL.MA.ZS,"SeriesName=Population, male (% of total population)",0.14285714285714285,9720,2018,2023
WDI,SP.RUR.TOTL,SeriesName=Rural population,0.14285714285714285,9720,2018,2023
WDI,SP.RUR.TOTL.ZG,SeriesName=Rural population growth (annual %),0.1492063492063492,9648,2018,2023
WDI,SP.RUR.TOTL.ZS,SeriesName=Rural population (% of total population),0.14285714285714285,9720,2018,2023
WDI,SP.URB.GROW,SeriesName=Urban population growth (annual %),0.14285714285714285,9720,2018,2023
WDI,SP.URB.TOTL,SeriesName=Urban population,0.14285714285714285,9720,2018,2023
WDI,SP.URB.TOTL.IN.ZS,SeriesName=Urban population (% of total population),0.14285714285714285,9720,2018,2023
WDI,ST.INT.ARVL,"SeriesName=International tourism, number of arrivals",0.5058201058201058,5604,2018,2021
WDI,ST.INT.RCPT.CD,"SeriesName=International tourism, receipts (current US$)",0.5248677248677248,5388,2018,2021
WDI,ST.INT.RCPT.XP.ZS,"SeriesName=International tourism, receipts (% of total exports)",0.5312169312169313,5316,2018,2021
WDI,ST.INT.TRNX.CD,"SeriesName=International tourism, expenditures for passenger transport items (current US$)",0.5365079365079365,5256,2018,2021
WDI,ST.INT.TVLR.CD,"SeriesName=International tourism, receipts for travel items (current US$)",0.4740740740740741,5964,2018,2021
WDI,ST.INT.TVLX.CD,"SeriesName=International tourism, expenditures for travel items (current US$)",0.47195767195767196,5988,2018,2021
WDI,ST.INT.XPND.CD,"SeriesName=International tourism, expenditures (current US$)",0.5068783068783069,5592,2018,2021
WDI,ST.INT.XPND.MP.ZS,"SeriesName=International tourism, expenditures (% of total imports)",0.5111111111111111,5544,2018,2021
WDI,TG.VAL.TOTL.GD.ZS,SeriesName=Merchandise trade (% of GDP),0.1492063492063492,9648,2018,2023
WDI,TM.QTY.MRCH.XD.WD,SeriesName=Import volume index (2015 = 100),0.1492063492063492,9648,2018,2023
WDI,TM.TAX.MANF.BC.ZS,"SeriesName=Binding coverage, manufactured products (%)",0.35978835978835977,7260,2018,2023
WDI,TM.TAX.MANF.BR.ZS,"SeriesName=Bound rate, simple mean, manufactured products (%)",0.4444444444444444,6300,2018,2023
WDI,TM.TAX.MANF.SM.AR.ZS,"SeriesName=Tariff rate, applied, simple mean, manufactured products (%)",0.32275132275132273,7680,2018,2023
WDI,TM.TAX.MANF.SM.FN.ZS,"SeriesName=Tariff rate, most favored nation, simple mean, manufactured products (%)",0.31957671957671957,7716,2018,2023
WDI,TM.TAX.MANF.WM.AR.ZS,"SeriesName=Tariff rate, applied, weighted mean, manufactured products (%)",0.32275132275132273,7680,2018,2023
WDI,TM.TAX.MANF.WM.FN.ZS,"SeriesName=Tariff rate, most favored nation, weighted mean, manufactured products (%)",0.32063492063492066,7704,2018,2023
WDI,TM.TAX.MRCH.BC.ZS,"SeriesName=Binding coverage, all products (%)",0.35978835978835977,7260,2018,2023
WDI,TM.TAX.MRCH.BR.ZS,"SeriesName=Bound rate, simple mean, all products (%)",0.4444444444444444,6300,2018,2023
WDI,TM.TAX.MRCH.SM.AR.ZS,"SeriesName=Tariff rate, applied, simple mean, all products (%)",0.32275132275132273,7680,2018,2023
WDI,TM.TAX.MRCH.SM.FN.ZS,"SeriesName=Tariff rate, most favored nation, simple mean, all products (%)",0.31957671957671957,7716,2018,2023
WDI,TM.TAX.MRCH.WM.AR.ZS,"SeriesName=Tariff rate, applied, weighted mean, all products (%)",0.32275132275132273,7680,2018,2023
WDI,TM.TAX.MRCH.WM.FN.ZS,"SeriesName=Tariff rate, most favored nation, weighted mean, all products (%)",0.32063492063492066,7704,2018,2023
WDI,TM.TAX.TCOM.BC.ZS,"SeriesName=Binding coverage, primary products (%)",0.35978835978835977,7260,2018,2023
WDI,TM.TAX.TCOM.BR.ZS,"SeriesName=Bound rate, simple mean, primary products (%)",0.4444444444444444,6300,2018,2023
WDI,TM.TAX.TCOM.SM.AR.ZS,"SeriesName=Tariff rate, applied, simple mean, primary products (%)",0.32275132275132273,7680,2018,2023
WDI,TM.TAX.TCOM.SM.FN.ZS,"SeriesName=Tariff rate, most favored nation, simple mean, primary products (%)",0.31957671957671957,7716,2018,2023
WDI,TM.TAX.TCOM.WM.AR.ZS,"SeriesName=Tariff rate, applied, weighted mean, primary products (%)",0.32275132275132273,7680,2018,2023
WDI,TM.TAX.TCOM.WM.FN.ZS,"SeriesName=Tariff rate, most favored nation, weighted mean, primary products (%)",0.32063492063492066,7704,2018,2023
WDI,TM.UVI.MRCH.XD.WD,SeriesName=Import unit value index (2015 = 100),0.1492063492063492,9648,2018,2023
WDI,TM.VAL.AGRI.ZS.UN,SeriesName=Agricultural raw materials imports (% of merchandise imports),0.2275132275132275,8760,2018,2023
WDI,TM.VAL.FOOD.ZS.UN,SeriesName=Food imports (% of merchandise imports),0.2275132275132275,8760,2018,2023
WDI,TM.VAL.FUEL.ZS.UN,SeriesName=Fuel imports (% of merchandise imports),0.22857142857142856,8748,2018,2023
WDI,TM.VAL.ICTG.ZS.UN,SeriesName=ICT goods imports (% total goods imports),0.2814814814814815,8148,2018,2023
WDI,TM.VAL.INSF.ZS.WT,SeriesName=Insurance and financial services (% of commercial service imports),0.19365079365079366,9144,2018,2023
WDI,TM.VAL.MANF.ZS.UN,SeriesName=Manufactures imports (% of merchandise imports),0.2275132275132275,8760,2018,2023
WDI,TM.VAL.MMTL.ZS.UN,SeriesName=Ores and metals imports (% of merchandise imports),0.2275132275132275,8760,2018,2023
WDI,TM.VAL.MRCH.AL.ZS,SeriesName=Merchandise imports from economies in the Arab World (% of total merchandise imports),0.1724867724867725,9384,2018,2023
WDI,TM.VAL.MRCH.CD.WT,SeriesName=Merchandise imports (current US$),0.1492063492063492,9648,2018,2023
WDI,TM.VAL.MRCH.HI.ZS,SeriesName=Merchandise imports from high-income economies (% of total merchandise imports),0.1492063492063492,9648,2018,2023
WDI,TM.VAL.MRCH.OR.ZS,SeriesName=Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),0.1492063492063492,9648,2018,2023
WDI,TM.VAL.MRCH.R1.ZS,SeriesName=Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),0.1492063492063492,9648,2018,2023
WDI,TM.VAL.MRCH.R2.ZS,SeriesName=Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),0.1693121693121693,9420,2018,2023
WDI,TM.VAL.MRCH.R3.ZS,SeriesName=Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),0.1746031746031746,9360,2018,2023
WDI,TM.VAL.MRCH.R4.ZS,SeriesName=Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),0.17989417989417988,9300,2018,2023
WDI,TM.VAL.MRCH.R5.ZS,SeriesName=Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),0.1492063492063492,9648,2018,2023
WDI,TM.VAL.MRCH.R6.ZS,SeriesName=Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),0.16825396825396827,9432,2018,2023
WDI,TM.VAL.MRCH.RS.ZS,"SeriesName=Merchandise imports by the reporting economy, residual (% of total merchandise imports)",0.1492063492063492,9648,2018,2023
WDI,TM.VAL.MRCH.WL.CD,SeriesName=Merchandise imports by the reporting economy (current US$),0.1492063492063492,9648,2018,2023
WDI,TM.VAL.MRCH.WR.ZS,SeriesName=Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),0.15555555555555556,9576,2018,2023
WDI,TM.VAL.MRCH.XD.WD,SeriesName=Import value index (2015 = 100),0.1492063492063492,9648,2018,2023
WDI,TM.VAL.OTHR.ZS.WT,"SeriesName=Computer, communications and other services (% of commercial service imports)",0.19365079365079366,9144,2018,2023
WDI,TM.VAL.SERV.CD.WT,SeriesName=Commercial service imports (current US$),0.18624338624338624,9228,2018,2023
WDI,TM.VAL.TRAN.ZS.WT,SeriesName=Transport services (% of commercial service imports),0.19365079365079366,9144,2018,2023
WDI,TM.VAL.TRVL.ZS.WT,SeriesName=Travel services (% of commercial service imports),0.19365079365079366,9144,2018,2023
WDI,TT.PRI.MRCH.XD.WD,SeriesName=Net barter terms of trade index (2015 = 100),0.1492063492063492,9648,2018,2023
WDI,TX.MNF.TECH.ZS.UN,SeriesName=Medium and high-tech exports (% manufactured exports),0.2507936507936508,8496,2018,2023
WDI,TX.QTY.MRCH.XD.WD,SeriesName=Export volume index (2015 = 100),0.1492063492063492,9648,2018,2023
WDI,TX.UVI.MRCH.XD.WD,SeriesName=Export unit value index (2015 = 100),0.1492063492063492,9648,2018,2023
WDI,TX.VAL.AGRI.ZS.UN,SeriesName=Agricultural raw materials exports (% of merchandise exports),0.2306878306878307,8724,2018,2023
WDI,TX.VAL.FOOD.ZS.UN,SeriesName=Food exports (% of merchandise exports),0.2275132275132275,8760,2018,2023
WDI,TX.VAL.FUEL.ZS.UN,SeriesName=Fuel exports (% of merchandise exports),0.24126984126984127,8604,2018,2023
WDI,TX.VAL.ICTG.ZS.UN,SeriesName=ICT goods exports (% of total goods exports),0.28994708994708995,8052,2018,2023
WDI,TX.VAL.INSF.ZS.WT,SeriesName=Insurance and financial services (% of commercial service exports),0.20634920634920634,9000,2018,2023
WDI,TX.VAL.MANF.ZS.UN,SeriesName=Manufactures exports (% of merchandise exports),0.22962962962962963,8736,2018,2023
WDI,TX.VAL.MMTL.ZS.UN,SeriesName=Ores and metals exports (% of merchandise exports),0.22962962962962963,8736,2018,2023
WDI,TX.VAL.MRCH.AL.ZS,SeriesName=Merchandise exports to economies in the Arab World (% of total merchandise exports),0.17989417989417988,9300,2018,2023
WDI,TX.VAL.MRCH.CD.WT,SeriesName=Merchandise exports (current US$),0.1492063492063492,9648,2018,2023
WDI,TX.VAL.MRCH.HI.ZS,SeriesName=Merchandise exports to high-income economies (% of total merchandise exports),0.1492063492063492,9648,2018,2023
WDI,TX.VAL.MRCH.OR.ZS,SeriesName=Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),0.1544973544973545,9588,2018,2023
WDI,TX.VAL.MRCH.R1.ZS,SeriesName=Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),0.15026455026455027,9636,2018,2023
WDI,TX.VAL.MRCH.R2.ZS,SeriesName=Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),0.1925925925925926,9156,2018,2023
WDI,TX.VAL.MRCH.R3.ZS,SeriesName=Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),0.18306878306878308,9264,2018,2023
WDI,TX.VAL.MRCH.R4.ZS,SeriesName=Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),0.19470899470899472,9132,2018,2023
WDI,TX.VAL.MRCH.R5.ZS,SeriesName=Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),0.16296296296296298,9492,2018,2023
WDI,TX.VAL.MRCH.R6.ZS,SeriesName=Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),0.17354497354497356,9372,2018,2023
WDI,TX.VAL.MRCH.RS.ZS,"SeriesName=Merchandise exports by the reporting economy, residual (% of total merchandise exports)",0.1492063492063492,9648,2018,2023
WDI,TX.VAL.MRCH.WL.CD,SeriesName=Merchandise exports by the reporting economy (current US$),0.1492063492063492,9648,2018,2023
WDI,TX.VAL.MRCH.WR.ZS,SeriesName=Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),0.15555555555555556,9576,2018,2023
WDI,TX.VAL.MRCH.XD.WD,SeriesName=Export value index (2015 = 100),0.1492063492063492,9648,2018,2023
WDI,TX.VAL.OTHR.ZS.WT,"SeriesName=Computer, communications and other services (% of commercial service exports)",0.19365079365079366,9144,2018,2023
WDI,TX.VAL.SERV.CD.WT,SeriesName=Commercial service exports (current US$),0.18624338624338624,9228,2018,2023
WDI,TX.VAL.TECH.CD,SeriesName=High-technology exports (current US$),0.23386243386243386,8688,2018,2023
WDI,TX.VAL.TECH.MF.ZS,SeriesName=High-technology exports (% of manufactured exports),0.2402116402116402,8616,2018,2023
WDI,TX.VAL.TRAN.ZS.WT,SeriesName=Transport services (% of commercial service exports),0.19365079365079366,9144,2018,2023
WDI,TX.VAL.TRVL.ZS.WT,SeriesName=Travel services (% of commercial service exports),0.19470899470899472,9132,2018,2023
WDI,VA.EST,SeriesName=Voice and Accountability: Estimate,0.1492063492063492,9648,2018,2023
WDI,VA.NO.SRC,SeriesName=Voice and Accountability: Number of Sources,0.1492063492063492,9648,2018,2023
WDI,VA.PER.RNK,SeriesName=Voice and Accountability: Percentile Rank,0.1492063492063492,9648,2018,2023
WDI,VA.PER.RNK.LOWER,"SeriesName=Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",0.1492063492063492,9648,2018,2023
WDI,VA.PER.RNK.UPPER,"SeriesName=Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",0.1492063492063492,9648,2018,2023
WDI,VA.STD.ERR,SeriesName=Voice and Accountability: Standard Error,0.1492063492063492,9648,2018,2023
WDI,VC.IDP.NWDS,"SeriesName=Internally displaced persons, new displacement associated with disasters (number of cases)",0.35873015873015873,7272,2018,2023
WDI,VC.IHR.PSRC.P5,"SeriesName=Intentional homicides (per 100,000 people)",0.5238095238095238,5400,2018,2022
