Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","15","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","15","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","15","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","15","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","474546","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","534109","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","566948","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","487711","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","492678","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","453430","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","480672","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","632970","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","687934","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","746770","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","840079","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","861238","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","891659","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","960840","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","12280095","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","12340874","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","12379506","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","12451975","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","12787065","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","12969799","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","13292805","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","44046","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","44854","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","50346","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","47609","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","41435","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","44830","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","48766","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","354697","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","297333","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","275004","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","278301","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","293546","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","293672","E","Estimated value"
"QV","Value of Agricultural Production","050","Bangladesh","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","299449","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","229153","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","375577","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","361545","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","355109","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","378929","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","321826","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","330078","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","403016","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","279128","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","355093","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","438109","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","375448","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","446047","E","Estimated value"
"QV","Value of Agricultural Production","112","Belarus","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","369142","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","305057","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","297736","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","340827","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","312001","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","291881","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","331778","E","Estimated value"
"QV","Value of Agricultural Production","056","Belgium","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","320903","E","Estimated value"
